name;frameIndex;frameTime;pcm_fftMag[0];pcm_fftMag[1];pcm_fftMag[2];pcm_fftMag[3];pcm_fftMag[4];pcm_fftMag[5];pcm_fftMag[6];pcm_fftMag[7];pcm_fftMag[8];pcm_fftMag[9];pcm_fftMag[10];pcm_fftMag[11];pcm_fftMag[12];pcm_fftMag[13];pcm_fftMag[14];pcm_fftMag[15];pcm_fftMag[16];pcm_fftMag[17];pcm_fftMag[18];pcm_fftMag[19];pcm_fftMag[20];pcm_fftMag[21];pcm_fftMag[22];pcm_fftMag[23];pcm_fftMag[24];pcm_fftMag[25];pcm_fftMag[26];pcm_fftMag[27];pcm_fftMag[28];pcm_fftMag[29];pcm_fftMag[30];pcm_fftMag[31];pcm_fftMag[32]
'test/1khz.wav';81;0.648000;2.051194e-03;2.835428e-03;4.441979e-03;6.697744e-03;1.185416e-02;2.321004e-02;6.324209e-02;5.950120e+00;1.368039e+01;5.950287e+00;6.393450e-02;2.340133e-02;1.235928e-02;7.828008e-03;4.988827e-03;3.844236e-03;2.900269e-03;2.025837e-03;1.979075e-03;1.435027e-03;1.219084e-03;1.416165e-03;1.306342e-03;6.994266e-02;1.628508e-01;7.038585e-02;1.357557e-03;7.072453e-04;3.960284e-04;6.715796e-04;4.210034e-04;3.360433e-04;6.143253e-04
'test/1khz.wav';82;0.656000;2.232826e-03;2.766848e-03;4.246764e-03;6.863829e-03;1.177360e-02;2.307137e-02;6.343167e-02;5.950281e+00;1.368039e+01;5.950126e+00;6.374489e-02;2.354691e-02;1.241755e-02;7.677901e-03;5.209257e-03;3.758302e-03;2.834395e-03;2.212597e-03;1.779436e-03;1.474918e-03;1.274453e-03;1.196162e-03;1.480046e-03;7.010421e-02;1.628500e-01;7.022561e-02;1.177054e-03;6.990290e-04;5.573903e-04;4.916232e-04;4.562929e-04;4.378796e-04;4.326940e-04
'test/1khz.wav';83;0.664000;2.494722e-03;2.559209e-03;4.504616e-03;6.651022e-03;1.202608e-02;2.289281e-02;6.359606e-02;5.950353e+00;1.368039e+01;5.950055e+00;6.357789e-02;2.373117e-02;1.215970e-02;7.887474e-03;4.984933e-03;3.897426e-03;2.757761e-03;2.220910e-03;1.888321e-03;1.343417e-03;1.512827e-03;9.835592e-04;1.715458e-03;7.017487e-02;1.628509e-01;7.015295e-02;1.112425e-03;8.193625e-04;4.445942e-04;6.705181e-04;2.491274e-04;6.470391e-04;1.707976e-04
'test/1khz.wav';84;0.672000;2.390911e-03;2.513903e-03;4.432776e-03;6.870281e-03;1.181966e-02;2.328517e-02;6.317130e-02;5.950202e+00;1.368039e+01;5.950205e+00;6.400451e-02;2.333482e-02;1.235325e-02;7.727504e-03;5.021681e-03;4.013150e-03;2.785445e-03;2.084204e-03;1.913190e-03;1.294713e-03;1.471897e-03;1.361151e-03;1.267018e-03;7.002627e-02;1.628495e-01;7.030565e-02;1.439374e-03;5.050417e-04;6.940041e-04;3.862537e-04;3.581876e-04;6.581999e-04;2.746087e-04
'test/1khz.wav';85;0.680000;2.443968e-03;2.745847e-03;4.091482e-03;7.072094e-03;1.173874e-02;2.297162e-02;6.364989e-02;5.950426e+00;1.368039e+01;5.949981e+00;6.352578e-02;2.365373e-02;1.243457e-02;7.485091e-03;5.392656e-03;3.656456e-03;2.770845e-03;2.410949e-03;1.610094e-03;1.578964e-03;1.411013e-03;1.036506e-03;1.704875e-03;7.025114e-02;1.628497e-01;7.008170e-02;9.968338e-04;7.377633e-04;7.363452e-04;3.037846e-04;5.492864e-04;5.805387e-04;2.215519e-04
'test/1khz.wav';86;0.688000;2.013339e-03;2.994932e-03;4.136946e-03;6.987211e-03;1.173416e-02;2.313681e-02;6.342117e-02;5.950260e+00;1.368039e+01;5.950146e+00;6.375226e-02;2.349430e-02;1.243809e-02;7.605616e-03;5.254694e-03;3.679491e-03;2.915236e-03;2.136310e-03;1.898738e-03;1.404355e-03;1.421487e-03;1.139016e-03;1.591467e-03;7.008265e-02;1.628510e-01;7.024484e-02;1.292832e-03;5.559552e-04;7.528645e-04;2.771042e-04;6.711066e-04;1.767494e-04;6.521811e-04
'test/1khz.wav';87;0.696000;2.372678e-03;2.797403e-03;4.205689e-03;6.912739e-03;1.190838e-02;2.316187e-02;6.340551e-02;5.950350e+00;1.368039e+01;5.950057e+00;6.377158e-02;2.345893e-02;1.227984e-02;7.613971e-03;5.245354e-03;3.798158e-03;2.790678e-03;2.122855e-03;1.765046e-03;1.575629e-03;1.400699e-03;1.244533e-03;1.443346e-03;7.017372e-02;1.628505e-01;7.015716e-02;1.192364e-03;5.958084e-04;4.829735e-04;5.207069e-04;4.941577e-04;3.776605e-04;2.928420e-04
'test/1khz.wav';88;0.704000;2.276879e-03;2.806943e-03;4.282027e-03;6.896032e-03;1.180248e-02;2.309551e-02;6.344915e-02;5.950272e+00;1.368039e+01;5.950135e+00;6.372742e-02;2.352308e-02;1.239002e-02;7.649631e-03;5.183234e-03;3.737075e-03;2.819949e-03;2.205955e-03;1.780593e-03;1.483012e-03;1.287847e-03;1.212500e-03;1.496018e-03;7.009489e-02;1.628500e-01;7.023477e-02;1.160371e-03;6.752114e-04;5.268905e-04;4.554552e-04;4.158126e-04;3.947165e-04;3.886407e-04
'test/1khz.wav';89;0.712000;2.276879e-03;2.806943e-03;4.282027e-03;6.896032e-03;1.180248e-02;2.309551e-02;6.344915e-02;5.950272e+00;1.368039e+01;5.950135e+00;6.372742e-02;2.352308e-02;1.239002e-02;7.649631e-03;5.183234e-03;3.737075e-03;2.819949e-03;2.205955e-03;1.780593e-03;1.483012e-03;1.287847e-03;1.212500e-03;1.496018e-03;7.009489e-02;1.628500e-01;7.023477e-02;1.160371e-03;6.752114e-04;5.268905e-04;4.554552e-04;4.158126e-04;3.947165e-04;3.886407e-04
'test/1khz.wav';90;0.720000;2.565050e-03;2.628340e-03;4.566260e-03;6.692826e-03;1.203780e-02;2.287556e-02;6.356593e-02;5.950376e+00;1.368039e+01;5.950031e+00;6.360788e-02;2.374628e-02;1.214377e-02;7.838862e-03;4.919499e-03;3.839777e-03;2.741082e-03;2.233668e-03;1.944094e-03;1.402227e-03;1.553263e-03;9.937920e-04;1.695298e-03;7.019724e-02;1.628509e-01;7.013042e-02;1.145592e-03;8.474354e-04;4.859899e-04;6.551869e-04;2.499605e-04;5.842694e-04;1.004692e-04
'test/1khz.wav';91;0.728000;2.013339e-03;2.994932e-03;4.136946e-03;6.987211e-03;1.173416e-02;2.313681e-02;6.342117e-02;5.950260e+00;1.368039e+01;5.950146e+00;6.375226e-02;2.349430e-02;1.243809e-02;7.605616e-03;5.254694e-03;3.679491e-03;2.915236e-03;2.136310e-03;1.898738e-03;1.404355e-03;1.421487e-03;1.139016e-03;1.591467e-03;7.008265e-02;1.628510e-01;7.024484e-02;1.292832e-03;5.559552e-04;7.528645e-04;2.771042e-04;6.711066e-04;1.767494e-04;6.521811e-04
'test/1khz.wav';92;0.736000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';93;0.744000;2.317877e-03;2.927793e-03;4.005571e-03;7.216616e-03;1.142693e-02;2.338248e-02;6.345920e-02;5.950449e+00;1.368039e+01;5.949958e+00;6.371399e-02;2.326360e-02;1.273568e-02;7.372736e-03;5.535177e-03;3.429815e-03;2.807059e-03;2.600028e-03;1.429287e-03;1.610155e-03;1.485771e-03;1.310627e-03;1.641850e-03;7.026995e-02;1.628518e-01;7.005721e-02;1.277453e-03;3.093020e-04;1.162404e-03;1.230792e-04;6.168762e-04;6.091242e-04;3.476422e-04
'test/1khz.wav';94;0.752000;2.142004e-03;2.824245e-03;4.353142e-03;6.698664e-03;1.194125e-02;2.325879e-02;6.318524e-02;5.950206e+00;1.368039e+01;5.950202e+00;6.399255e-02;2.335525e-02;1.226961e-02;7.813672e-03;5.067783e-03;3.917527e-03;2.866084e-03;1.935175e-03;1.944059e-03;1.510830e-03;1.305932e-03;1.410536e-03;1.224639e-03;7.002836e-02;1.628512e-01;7.030047e-02;1.395821e-03;6.176219e-04;3.264467e-04;7.279107e-04;4.785557e-04;3.712983e-04;5.235160e-04
'test/1khz.wav';95;0.760000;2.079316e-03;2.941828e-03;4.242585e-03;6.762653e-03;1.196884e-02;2.305501e-02;6.330840e-02;5.950112e+00;1.368039e+01;5.950295e+00;6.386632e-02;2.357182e-02;1.221811e-02;7.756697e-03;5.280573e-03;3.565654e-03;2.889421e-03;2.344661e-03;1.623980e-03;1.510482e-03;1.458106e-03;1.095871e-03;1.427723e-03;6.993584e-02;1.628497e-01;7.039539e-02;1.337861e-03;6.512564e-04;4.596231e-04;6.505560e-04;3.860734e-04;3.558552e-04;5.862034e-04
'test/1khz.wav';96;0.768000;1.999800e-03;2.899744e-03;4.294900e-03;6.702460e-03;1.199823e-02;2.284364e-02;6.361347e-02;5.950381e+00;1.368039e+01;5.950026e+00;6.356581e-02;2.377223e-02;1.218812e-02;7.870358e-03;5.095596e-03;3.787295e-03;2.920690e-03;2.056071e-03;1.999006e-03;1.242414e-03;1.486161e-03;1.053159e-03;1.603134e-03;7.020567e-02;1.628496e-01;7.012739e-02;9.623605e-04;9.239219e-04;4.509937e-04;5.655317e-04;5.965598e-04;2.701072e-04;6.657201e-04
'test/1khz.wav';97;0.776000;2.013339e-03;2.994932e-03;4.136946e-03;6.987211e-03;1.173416e-02;2.313681e-02;6.342117e-02;5.950260e+00;1.368039e+01;5.950146e+00;6.375226e-02;2.349430e-02;1.243809e-02;7.605616e-03;5.254694e-03;3.679491e-03;2.915236e-03;2.136310e-03;1.898738e-03;1.404355e-03;1.421487e-03;1.139016e-03;1.591467e-03;7.008265e-02;1.628510e-01;7.024484e-02;1.292832e-03;5.559552e-04;7.528645e-04;2.771042e-04;6.711066e-04;1.767494e-04;6.521811e-04
'test/1khz.wav';98;0.784000;2.356273e-03;2.838953e-03;4.177879e-03;6.750346e-03;1.180737e-02;2.319282e-02;6.341843e-02;5.950405e+00;1.368039e+01;5.950002e+00;6.375639e-02;2.342457e-02;1.239676e-02;7.798548e-03;5.241904e-03;3.640448e-03;2.795479e-03;2.327582e-03;1.833527e-03;1.365065e-03;1.223756e-03;1.308999e-03;1.520468e-03;7.022755e-02;1.628497e-01;7.010210e-02;1.233255e-03;6.096674e-04;4.670884e-04;5.610581e-04;5.744485e-04;4.349167e-04;3.092468e-04
'test/1khz.wav';99;0.792000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';100;0.800000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';101;0.808000;2.434291e-03;2.624536e-03;4.250318e-03;7.134657e-03;1.167406e-02;2.335749e-02;6.321836e-02;5.950238e+00;1.368039e+01;5.950169e+00;6.395528e-02;2.325860e-02;1.251938e-02;7.392497e-03;5.333437e-03;3.790861e-03;2.773438e-03;2.325414e-03;1.511815e-03;1.740013e-03;1.183100e-03;1.466731e-03;1.407706e-03;7.005990e-02;1.628507e-01;7.026818e-02;1.461830e-03;5.149740e-04;6.269437e-04;4.318859e-04;3.782624e-04;6.337719e-04;2.312290e-04
'test/1khz.wav';102;0.816000;2.380794e-03;2.862744e-03;4.201887e-03;6.774901e-03;1.183092e-02;2.321348e-02;6.343383e-02;5.950396e+00;1.368039e+01;5.950011e+00;6.374077e-02;2.340336e-02;1.237257e-02;7.774424e-03;5.220474e-03;3.624641e-03;2.788335e-03;2.328455e-03;1.840954e-03;1.380681e-03;1.246582e-03;1.333501e-03;1.542956e-03;7.021930e-02;1.628498e-01;7.011054e-02;1.226996e-03;6.017446e-04;4.491865e-04;5.395204e-04;5.533592e-04;4.137031e-04;2.847255e-04
'test/1khz.wav';103;0.824000;2.570977e-03;2.742372e-03;4.246208e-03;6.997922e-03;1.149539e-02;2.330308e-02;6.332833e-02;5.950101e+00;1.368039e+01;5.950306e+00;6.384659e-02;2.332140e-02;1.270238e-02;7.510982e-03;5.267002e-03;3.646267e-03;2.739754e-03;2.435148e-03;1.647439e-03;1.729324e-03;1.024736e-03;1.337733e-03;1.437242e-03;6.992251e-02;1.628513e-01;7.040560e-02;1.313381e-03;4.415434e-04;7.711982e-04;5.870755e-04;3.883974e-04;6.021736e-04;9.454275e-05
'test/1khz.wav';104;0.832000;2.013339e-03;2.994932e-03;4.136946e-03;6.987211e-03;1.173416e-02;2.313681e-02;6.342117e-02;5.950260e+00;1.368039e+01;5.950146e+00;6.375226e-02;2.349430e-02;1.243809e-02;7.605616e-03;5.254694e-03;3.679491e-03;2.915236e-03;2.136310e-03;1.898738e-03;1.404355e-03;1.421487e-03;1.139016e-03;1.591467e-03;7.008265e-02;1.628510e-01;7.024484e-02;1.292832e-03;5.559552e-04;7.528645e-04;2.771042e-04;6.711066e-04;1.767494e-04;6.521811e-04
'test/1khz.wav';105;0.840000;2.405659e-03;2.939159e-03;4.107970e-03;6.968385e-03;1.178502e-02;2.296725e-02;6.361861e-02;5.950317e+00;1.368039e+01;5.950090e+00;6.356080e-02;2.364733e-02;1.238185e-02;7.667961e-03;5.421931e-03;3.338749e-03;2.781292e-03;2.785858e-03;1.517684e-03;1.285472e-03;1.540407e-03;1.167712e-03;1.606375e-03;7.014026e-02;1.628501e-01;7.019048e-02;9.559282e-04;8.320478e-04;8.150411e-04;3.019127e-04;5.143995e-04;7.973944e-04;2.598604e-04
'test/1khz.wav';106;0.848000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';107;0.856000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';108;0.864000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';109;0.872000;2.159920e-03;3.011273e-03;4.254499e-03;6.706477e-03;1.189112e-02;2.303867e-02;6.337114e-02;5.950039e+00;1.368039e+01;5.950367e+00;6.380422e-02;2.359312e-02;1.229747e-02;7.804174e-03;5.238161e-03;3.485349e-03;2.859632e-03;2.406272e-03;1.698027e-03;1.526001e-03;1.384391e-03;1.044523e-03;1.458996e-03;6.986316e-02;1.628498e-01;7.046854e-02;1.260956e-03;6.500539e-04;4.909086e-04;7.310434e-04;3.989361e-04;3.568076e-04;5.055997e-04
'test/1khz.wav';110;0.880000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';111;0.888000;2.310214e-03;2.689593e-03;4.246676e-03;7.081978e-03;1.187623e-02;2.295692e-02;6.340159e-02;5.950166e+00;1.368039e+01;5.950241e+00;6.377316e-02;2.366420e-02;1.233415e-02;7.453961e-03;5.158579e-03;3.843642e-03;2.809427e-03;2.158135e-03;1.920605e-03;1.662896e-03;1.251607e-03;1.067711e-03;1.508677e-03;6.998925e-02;1.628498e-01;7.034109e-02;1.251389e-03;7.762471e-04;3.847492e-04;3.960765e-04;5.717902e-04;4.960376e-04;3.553057e-04
'test/1khz.wav';112;0.896000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';113;0.904000;2.228996e-03;2.775530e-03;4.276060e-03;6.908302e-03;1.182454e-02;2.311972e-02;6.346913e-02;5.950261e+00;1.368039e+01;5.950146e+00;6.370743e-02;2.349827e-02;1.236548e-02;7.630488e-03;5.173792e-03;3.739984e-03;2.835679e-03;2.232722e-03;1.814689e-03;1.519579e-03;1.321859e-03;1.239958e-03;1.515096e-03;7.008376e-02;1.628500e-01;7.024601e-02;1.141970e-03;6.613916e-04;5.261328e-04;4.716583e-04;4.481785e-04;4.385090e-04;4.365233e-04
'test/1khz.wav';114;0.912000;2.024321e-03;2.924024e-03;4.318753e-03;6.727005e-03;1.202188e-02;2.286431e-02;6.362880e-02;5.950373e+00;1.368039e+01;5.950034e+00;6.355008e-02;2.375104e-02;1.216398e-02;7.846296e-03;5.073969e-03;3.772866e-03;2.910851e-03;2.058456e-03;2.006888e-03;1.258566e-03;1.508805e-03;1.077136e-03;1.623161e-03;7.019749e-02;1.628496e-01;7.013590e-02;9.520837e-04;9.112494e-04;4.454444e-04;5.418838e-04;5.799824e-04;2.463797e-04;6.411987e-04
